"","Date","cattle","horses","sheep","swine","goats","fowls","index"
"53",1894-02-01,104.662840885493,84.102232842053,86.7228137589051,79.818116267902,99.8209879265671,104.805331655055,96.5232389523187
"54",1894-03-01,104.532220944924,83.7353933669446,86.2963671401735,84.4257674378115,99.5681774525621,104.932725964217,96.3527989847505
"55",1894-04-01,104.401601004354,83.3685538918361,85.8712948713501,89.033418607721,99.3153669785571,105.06012027338,96.177135612877
"56",1894-05-01,104.270981063784,83.0017144167277,85.4475931292016,93.6410697776306,99.0625565045522,105.187514582543,95.9967821508283
"57",1894-06-01,104.140361123214,82.6348749416193,85.0252581003551,98.2487209475401,98.8097460305472,105.314908891706,95.8121940554073
"58",1894-07-01,104.009741182644,82.2680354665109,84.6042859812736,102.85637211745,98.5569355565422,105.442303200868,95.6237634141815
"59",1894-08-01,103.879121242073,81.9011959914025,84.1846729782319,107.464023287359,98.3041250825373,105.569697510031,95.4318302063707
"60",1894-09-01,103.748501301504,81.5343565162941,83.7664153072928,112.071674457269,98.0513146085323,105.697091819194,95.2366911632473
"61",1894-10-01,103.617881360933,81.1675170411857,83.3495091942814,116.679325627178,97.7985041345273,105.824486128357,95.0386068176362
"62",1894-11-01,103.487261420363,80.8006775660773,82.9339508747633,121.286976797088,97.5456936605224,105.951880437519,94.8378071697051
"63",1894-12-01,103.356641479793,80.4338380909689,82.5197365940193,125.894627966997,97.2928831865174,106.079274746682,94.6344962830213
"64",1895-01-01,103.457519655903,80.4262463588054,82.4476265346734,125.884941545037,98.3180077751926,105.569628470771,94.7659106101729
"65",1895-02-01,103.558397832014,80.418654626642,82.3754690521537,125.875255123078,99.3431323638678,105.05998219486,94.8961814856664
"66",1895-03-01,103.659276008124,80.4110628944785,82.3032646364299,125.865568701118,100.368256952543,104.550335918949,95.0253287917246
"67",1895-04-01,103.760154184234,80.403471162315,82.2310137756771,125.855882279158,101.393381541218,104.040689643037,95.1533718080686
"68",1895-05-01,103.861032360345,80.3958794301515,82.1587169562809,125.846195857198,102.418506129893,103.531043367126,95.2803292353462
"69",1895-06-01,103.961910536455,80.388287697988,82.0863746628436,125.836509435239,103.443630718568,103.021397091215,95.4062192174038
"70",1895-07-01,104.062788712565,80.3806959658246,82.0139873781886,125.826823013279,104.468755307244,102.511750815304,95.5310593624756
"71",1895-08-01,104.163666888675,80.3731042336611,81.9415555833656,125.817136591319,105.493879895919,102.002104539393,95.6548667633427
"72",1895-09-01,104.264545064785,80.3655125014976,81.8690797576563,125.80745016936,106.519004484594,101.492458263481,95.777658016531
"73",1895-10-01,104.365423240895,80.3579207693341,81.7965603785802,125.7977637474,107.544129073269,100.98281198757,95.8994492405946
"74",1895-11-01,104.466301417004,80.3503290371707,81.7239979218977,125.78807732544,108.569253661944,100.473165711659,96.0202560935383
"75",1895-12-01,104.567179593115,80.3427373050072,81.6513928616171,125.77839090348,109.59437825062,99.9635194357478,96.140093789429
"76",1896-01-01,104.762535558165,83.5507176947237,83.2043695305356,123.114686085955,111.15841280941,101.009723541864,97.3681416596221
"77",1896-02-01,104.957891523216,86.7586980844402,84.7507022158451,120.450981268429,112.722447368201,102.055927647979,98.5766874387578
"78",1896-03-01,105.153247488267,89.9666784741568,86.2904114973746,117.787276450904,114.286481926991,103.102131754095,99.76667398952
"79",1896-04-01,105.348603453317,93.1746588638733,87.823517898769,115.123571633378,115.850516485782,104.148335860211,100.938947085443
"80",1896-05-01,105.543959418367,96.3826392535899,89.3500418876306,112.459866815853,117.414551044573,105.194539966327,102.094267236298
"81",1896-06-01,105.739315383418,99.5906196433064,90.8700038756639,109.796161998327,118.978585603363,106.240744072442,103.233319526455
"82",1896-07-01,105.934671348469,102.798600033023,92.3834242188175,107.132457180801,120.542620162154,107.286948178558,104.356721830313
"83",1896-08-01,106.130027313519,106.006580422739,93.8903232174257,104.468752363276,122.106654720944,108.333152284674,105.465031688596
"84",1896-09-01,106.32538327857,109.214560812456,95.3907211163511,101.80504754575,123.670689279735,109.37935639079,106.558752067772
"85",1896-10-01,106.520739243621,112.422541202172,96.8846381051261,99.1413427282247,125.234723838526,110.425560496906,107.638336177193
"86",1896-11-01,106.716095208671,115.630521591889,98.3720943180947,96.4776379106992,126.798758397316,111.471764603021,108.70419148103
"87",1896-12-01,106.911451173722,118.838501981606,99.853109834552,93.8139330931736,128.362792956107,112.517968709137,109.756683012109
"88",1897-01-01,108.736108807459,121.209881286562,100.214688092712,98.2733543489745,129.344679433982,113.565848200403,111.22989826214
"89",1897-02-01,110.560766441196,123.581260591519,100.574386063546,102.732775604775,130.326565911856,114.613727691668,112.696327170516
"90",1897-03-01,112.385424074933,125.952639896476,100.932209892609,107.192196860576,131.308452389731,115.661607182934,114.156277042458
"91",1897-04-01,114.210081708671,128.324019201432,101.288165708249,111.651618116377,132.290338867606,116.709486674199,115.610024875171
"92",1897-05-01,116.034739342408,130.695398506389,101.642259621651,116.111039372178,133.272225345481,117.757366165464,117.05782176751
"93",1897-06-01,117.859396976145,133.066777811346,101.994497726884,120.570460627979,134.254111823356,118.80524565673,118.499896508656
"94",1897-07-01,119.684054609883,135.438157116302,102.344886100946,125.02988188378,135.235998301231,119.853125147995,119.936458526669
"95",1897-08-01,121.508712243621,137.809536421259,102.693430803806,129.489303139581,136.217884779105,120.901004639261,121.367700332548
"96",1897-09-01,123.333369877358,140.180915726216,103.040137878448,133.948724395382,137.19977125698,121.948884130526,122.793799562805
"97",1897-10-01,125.158027511096,142.552295031172,103.385013350917,138.408145651183,138.181657734855,122.996763621792,124.214920699544
"98",1897-11-01,126.982685144833,144.923674336129,103.72806323036,142.867566906984,139.16354421273,124.044643113057,125.63121652928
"99",1897-12-01,128.807342778571,147.295053641086,104.069293509074,147.326988162784,140.145430690605,125.092522604323,127.042829388421
"100",1898-01-01,134.081416497991,146.811311901764,105.184545796921,150.110050340579,144.960570563168,128.315386853134,130.316965932508
"101",1898-02-01,139.355490217411,146.327570162443,106.294839432699,152.893112518373,149.775710435731,131.538251101946,133.553909547236
"102",1898-03-01,144.629563936832,145.843828423122,107.400189956488,155.676174696167,154.590850308294,134.761115350757,136.755539565851
"103",1898-04-01,149.903637656252,145.360086683801,108.5006128657,158.459236873961,159.405990180857,137.983979599569,139.923558904899
"104",1898-05-01,155.177711375673,144.87634494448,109.596123615191,161.242299051756,164.22113005342,141.206843848381,143.059516108954
"105",1898-06-01,160.451785095093,144.392603205158,110.686737617371,164.02536122955,169.036269925982,144.429708097192,146.164823995473
"106",1898-07-01,165.725858814514,143.908861465837,111.772470242307,166.808423407344,173.851409798545,147.652572346004,149.240775517907
"107",1898-08-01,170.999932533934,143.425119726516,112.853336817836,169.591485585138,178.666549671108,150.875436594815,152.288557336696
"108",1898-09-01,176.274006253356,142.941377987195,113.929352629672,172.374547762933,183.481689543671,154.098300843627,155.30926148912
"109",1898-10-01,181.548079972776,142.457636247874,115.000532921515,175.157609940727,188.296829416234,157.321165092438,158.303895472652
"110",1898-11-01,186.822153692198,141.973894508552,116.066892895157,177.940672118521,193.111969288797,160.54402934125,161.273390996738
"111",1898-12-01,192.096227411618,141.490152769231,117.12844771059,180.723734296315,197.92710916136,163.766893590061,164.218611610973
"112",1899-01-01,191.828415837664,142.682614505188,119.083671393354,179.827088071735,198.216508551099,161.730897940426,164.9781676146
"113",1899-02-01,191.560604263711,143.875076241144,121.030471104151,178.930441847154,198.505907940838,159.694902290791,165.724838257183
"114",1899-03-01,191.292792689757,145.067537977101,122.968872993301,178.033795622574,198.795307330577,157.658906641155,166.458946088658
"115",1899-04-01,191.024981115804,146.259999713057,124.898903139655,177.137149397994,199.084706720316,155.62291099152,167.180797433042
"116",1899-05-01,190.757169541852,147.452461449014,126.820587550775,176.240503173413,199.374106110055,153.586915341885,167.890683390189
"117",1899-06-01,190.4893579679,148.64492318497,128.733952163122,175.343856948833,199.663505499795,151.550919692249,168.588880752532
"118",1899-07-01,190.221546393946,149.837384920927,130.639022842233,174.447210724252,199.952904889534,149.514924042614,169.275652844803
"119",1899-08-01,189.953734819994,151.029846656883,132.535825382905,173.550564499672,200.242304279273,147.478928392979,169.95125029382
"120",1899-09-01,223.114627223497,152.22230839284,148.409181121691,172.653918275091,200.531703669012,145.442932743343,188.861580306207
"121",1899-10-01,220.004360662007,153.414770128796,141.6980570107,171.757272050511,200.821103058751,143.406937093708,185.718336646929
"122",1899-11-01,227.972379237264,154.607231864752,149.758031504542,170.86062582593,201.11050244849,141.370941444073,191.628535284119
"123",1899-12-01,235.262465462981,155.799693600709,153.343304357922,169.96397960135,201.399901838229,139.334945794437,195.782813682631
"124",1900-01-01,241.071094154242,155.625020951844,153.696297806362,171.521670276097,201.312248399169,143.785873510208,198.198633083039
"125",1900-02-01,246.911944605968,155.450348302978,154.048799149814,173.079360950844,201.22459496011,148.236801225978,200.598651968665
"126",1900-03-01,252.785156371716,155.275675654113,154.40080886001,174.637051625591,201.13694152105,152.687728941748,202.983516590682
"127",1900-04-01,258.690869547975,155.101003005247,154.752327408289,176.194742300338,201.04928808199,157.138656657518,205.353836690719
"128",1900-05-01,264.629224776169,154.926330356382,155.103355265596,177.752432975085,200.961634642931,161.589584373288,207.710188360438
"129",1900-06-01,270.600363244649,154.751657707517,155.45389290248,179.310123649832,200.873981203871,166.040512089059,210.053116611877
"130",1900-07-01,276.604426690691,154.576985058651,155.803940789097,180.867814324579,200.786327764811,170.491439804829,212.383137694723
"131",1900-08-01,277.299582473414,154.402312409786,154.070233058586,182.425504999326,200.698674325752,174.942367520599,212.104066372849
"132",1900-09-01,282.047322134628,154.22763976092,156.377564165066,183.983195674073,200.611020886692,179.393295236369,214.626540043485
"133",1900-10-01,288.793550737929,154.052967112055,156.995512518537,185.54088634882,200.523367447632,183.84422295214,217.26234292866
"134",1900-11-01,297.905549166177,153.878294463189,153.583503933862,187.098577023566,200.435714008573,188.29515066791,219.308018652483
"135",1900-12-01,287.313288280798,153.703621814324,150.835850207545,188.656267698313,200.348060569513,192.74607838368,214.792418474864
"136",1901-01-01,324.183978656517,156.716879862615,159.392803848803,189.430997887107,201.649376943276,194.200307326629,231.333090466484
"137",1901-02-01,289.324722590302,159.730137910905,147.58245106655,190.2057280759,202.950693317039,195.654536269577,216.456534916471
"138",1901-03-01,286.860448390139,162.743395959196,144.411829909662,190.980458264693,204.252009690801,197.108765212526,215.235643766442
"139",1901-04-01,272.784507980774,165.756654007486,143.68733623775,191.755188453487,205.553326064564,198.562994155475,210.863961143166
"140",1901-05-01,279.771507611124,168.769912055777,143.905801109194,192.52991864228,206.854642438327,200.017223098424,214.17492650243
"141",1901-06-01,278.192885309456,171.783170104067,146.335938428592,193.304648831073,208.15595881209,201.471452041372,215.256250714206
"142",1901-07-01,277.388905618365,174.796428152358,149.360790448409,194.079379019866,209.457275185852,202.925680984321,216.807623767451
"143",1901-08-01,288.51941378612,177.809686200648,149.143501146083,194.85410920866,210.758591559615,204.37990992727,221.470120412228
"144",1901-09-01,282.452651997786,180.822944248939,153.83752747872,195.628839397453,212.059907933378,205.834138870218,221.786300202993
"145",1901-10-01,292.429430599281,183.836202297229,155.038722507801,196.403569586246,213.361224307141,207.288367813167,226.553801187039
"146",1901-11-01,279.904514011959,186.84946034552,153.71613408659,197.17829977504,214.662540680903,208.742596756116,222.32881000474
"147",1901-12-01,279.59456097114,189.86271839381,161.425482286014,197.953029963833,215.963857054666,210.196825699064,225.690110118559
"148",1902-01-01,293.82564391771,192.580482834147,145.730352064284,195.665059037322,217.927863289813,211.231233150158,226.217309950903
"149",1902-02-01,266.957646762686,195.298247274483,154.213642127713,193.377088110811,219.89186952496,212.265640601252,220.614478220946
"150",1902-03-01,270.276431985263,198.01601171482,154.980262719956,191.0891171843,221.855875760108,213.300048052346,222.794878889225
"151",1902-04-01,273.584260057117,200.733776155157,155.711325627382,188.801146257789,223.819881995255,214.33445550344,224.954187794734
"152",1902-05-01,289.094526525556,203.451540595493,157.069467071138,186.513175331278,225.783888230402,215.368862954533,231.961582507389
"153",1902-06-01,276.878909853812,206.16930503583,159.134807194538,184.225204404767,227.74789446555,216.403270405627,228.847813527564
"154",1902-07-01,287.76553355793,208.887069476166,170.170513653422,181.937233478256,229.711900700697,217.437677856721,237.569836776125
"155",1902-08-01,299.028958410083,211.604833916503,181.930865642516,179.649262551745,231.675906935844,218.472085307815,246.582113166531
"156",1902-09-01,310.681364169484,214.32259835684,194.461776431462,177.361291625234,233.639913170991,219.506492758909,255.893636500639
"157",1902-10-01,303.745952258794,217.040362797176,170.626831349354,175.073320698723,235.603919406139,220.540900210003,246.153224202274
"158",1902-11-01,344.782385004877,219.758127237513,207.915844679367,172.785349772212,237.567925641286,221.575307661097,275.490669870156
"159",1902-12-01,301.290704299677,222.47589167785,192.73007331942,170.497378845701,239.531931876433,222.60971511219,255.181945416908
"160",1903-01-01,296.59294885757,217.660963529336,175.480325628124,173.681863104329,238.326104394569,222.214635757595,246.807215311108
"161",1903-02-01,338.871579774629,212.846035380822,203.751876053785,176.866347362957,237.120276912705,221.819556403,272.043484476444
"162",1903-03-01,310.691384878038,208.031107232308,213.400462182909,180.050831621585,235.914449430841,221.424477048404,263.837302309036
"163",1903-04-01,300.77319256612,203.216179083794,166.892730413317,183.235315880213,234.708621948977,221.029397693809,244.716176174382
"164",1903-05-01,355.062553659695,198.40125093528,186.752301299597,186.419800138841,233.502794467113,220.634318339213,271.40262170062
"165",1903-06-01,335.646389961982,193.586322786766,208.23891924594,189.604284397469,232.296966985249,220.239238984618,271.270620988413
"166",1903-07-01,293.82968183296,188.771394638252,161.741603866313,192.788768656097,231.091139503385,219.844159630023,239.58365943655
"167",1903-08-01,357.500788467814,183.956466489738,204.489434101646,195.973252914725,229.885312021521,219.449080275427,278.283655460757
"168",1903-09-01,321.751951485734,179.141538341224,213.546058787955,199.157737173353,228.679484539657,219.054000920832,267.361751337929
"169",1903-10-01,297.296048840884,174.32661019271,157.144025398687,202.342221431981,227.473657057793,218.658921566237,239.328504762489
"170",1903-11-01,365.829019743979,169.511682044196,214.032018687675,205.526705690609,226.267829575929,218.263842211641,285.241045165119
"171",1903-12-01,320.488254623965,164.696753895682,205.467109778306,208.711189949237,225.062002094065,217.868762857046,264.829343023232
"172",1904-01-01,306.666605620968,165.148724535799,158.187459912316,205.841767768625,221.034506722429,214.441904859067,243.865086727384
"173",1904-02-01,366.851203038352,165.600695175917,208.617134614945,202.972345588013,217.007011350792,211.015046861088,284.701837363873
"174",1904-03-01,313.111293565424,166.052665816035,227.013583702023,200.102923407401,212.979515979155,207.588188863109,271.060485900815
"175",1904-04-01,286.025556976249,166.504636456152,157.663556970031,197.233501226788,208.952020607519,204.161330865131,239.069154982101
"176",1904-05-01,318.050472727332,166.95660709627,179.90727942071,194.364079046176,204.924525235882,200.734472867152,259.227087751473
"177",1904-06-01,310.273226320806,167.408577736387,222.19332798465,191.494656865564,200.897029864245,197.307614869173,270.807517937908
"178",1904-07-01,281.292522632101,167.860548376505,184.288830976783,188.625234684952,196.869534492609,193.880756871194,247.00970151414
"179",1904-08-01,254.906009271071,168.312519016623,152.849324313853,185.755812504339,192.842039120972,190.453898873215,225.242997284719
"180",1904-09-01,272.534963437132,168.76448965674,201.32263786627,182.886390323727,188.814543749335,187.027040875237,249.581185724875
"181",1904-10-01,252.085397689061,169.216460296858,138.236517111336,180.016968143115,184.787048377699,183.600182877258,220.873454632231
"182",1904-11-01,282.895790342634,169.668430936975,138.135824591773,177.147545962503,180.759553006062,180.173324879279,232.689080266679
"183",1904-12-01,276.601217451799,170.120401577093,213.64030941095,174.27812378189,176.732057634425,176.7464668813,261.231429809205
"184",1905-01-01,228.217023589647,169.238777716449,140.619784004407,174.000319676232,176.271574598564,173.972020966963,217.654543551684
"185",1905-02-01,286.649435355209,168.357153855805,156.978722236722,173.722515570573,175.811091562703,171.197575052626,249.359481712887
"186",1905-03-01,267.086604089637,167.475529995161,203.256989026788,173.444711464914,175.350608526842,168.423129138289,259.433276733151
"187",1905-04-01,239.384446940259,166.593906134516,139.682075977901,173.166907359255,174.89012549098,165.648683223952,226.537969250357
"188",1905-05-01,257.594929327172,165.712282273872,181.493267463114,172.889103253596,174.429642455119,162.874237309615,251.01894288576
"189",1905-06-01,277.156869637323,164.830658413228,235.819461592679,172.611299147937,173.969159419258,160.099791395278,278.127900268902
"190",1905-07-01,235.731290056314,163.949034552584,155.171917567194,172.333495042279,173.508676383397,157.325345480941,234.970132806467
"191",1905-08-01,254.390449094129,163.06741069194,203.406772491604,172.05569093662,173.048193347535,154.550899566604,261.361740586385
"192",1905-09-01,274.490696498408,162.185786831296,266.634885745662,171.777886830961,172.587710311674,151.776453652266,290.698027281977
"193",1905-10-01,237.708575407666,161.304162970652,180.70674999969,171.500082725302,172.127227275813,149.002007737929,249.077915582206
"194",1905-11-01,271.076828258513,160.422539110007,189.197369536494,171.222278619643,171.666744239952,146.227561823592,267.764872814399
"195",1905-12-01,283.454686373408,159.540915249363,268.602836683448,170.944474513984,171.20626120409,143.453115909255,300.928457979626
"196",1906-01-01,237.551442925589,158.909893628188,176.885839933361,170.529420203097,173.806030947925,143.97862951952,253.314351474369
"197",1906-02-01,273.277436690999,158.278872007013,177.150381556541,170.114365892209,176.405800691759,144.504143129786,271.282582805901
"198",1906-03-01,267.817542638979,157.647850385838,266.368141083432,169.699311581322,179.005570435594,145.029656740051,303.016060607161
"199",1906-04-01,228.621311008424,157.016828764663,175.251737208617,169.284257270434,181.605340179429,145.555170350316,257.178370126798
"200",1906-05-01,273.62951212207,156.385807143487,173.966324253171,168.869202959546,184.205109923263,146.080683960582,280.348128606467
"201",1906-06-01,264.778371724143,155.754785522312,262.332671646562,168.454148648659,186.804879667098,146.606197570847,311.821096515612
"202",1906-07-01,261.7218993185,155.123763901137,244.079138363583,168.039094337771,189.404649410932,147.131711181112,305.106716146809
"203",1906-08-01,258.700587507276,154.492742279962,227.089030519674,167.624040026884,192.004419154767,147.657224791378,298.527129468493
"204",1906-09-01,255.714033391752,153.861720658787,211.275299740846,167.208985715996,194.604188898601,148.182738401643,292.080009764126
"205",1906-10-01,252.761838669479,153.230699037612,196.556871099104,166.793931405108,197.203958642436,148.708252011908,285.763050173349
"206",1906-11-01,249.84360958211,152.599677416437,182.858234656941,166.378877094221,199.803728386271,149.233765622174,279.573964972745
"207",1906-12-01,246.958956863826,151.968655795261,170.109064853099,165.963822783333,202.403498130105,149.759279232439,273.510490718511
"208",1907-01-01,238.022006315088,150.673283714789,154.987375776425,162.492148703173,197.704875400733,146.721666693041,261.661365975172
"209",1907-02-01,229.266618650336,149.377911634316,141.108966568464,159.020474623013,193.006252671361,143.684054153643,250.188237374417
"210",1907-03-01,220.689690746772,148.082539553844,128.376346174276,155.548800542852,188.307629941989,140.646441614244,239.080154661083
"211",1907-04-01,212.288168212685,146.787167473372,116.699428689187,152.077126462692,183.609007212617,137.608829074846,228.326450707402
"212",1907-05-01,204.059044659802,145.491795392899,105.994983606732,148.605452382532,178.910384483245,134.571216535448,217.9167330227
"213",1907-06-01,195.999360986152,144.196423312427,96.1861261821706,145.133778302371,174.211761753873,131.53360399605,207.84087532587
"214",1907-07-01,188.106204669293,142.901051231954,87.2018450234623,141.662104222211,169.513139024501,128.495991456652,198.089009154019
"215",1907-08-01,204.71324394264,141.605679151482,96.6343287294611,138.190430142051,164.814516295129,125.458378917253,210.428626633959
"216",1907-09-01,203.377109185386,140.310307071009,143.60529087808,134.71875606189,160.115893565757,122.420766377855,234.049685664564
"217",1907-10-01,170.843943929008,139.014934990537,88.9374556573989,131.24708198173,155.417270836385,119.383153838457,193.370801587692
"218",1907-11-01,195.319368270233,137.719562910064,96.9075999764058,127.77540790157,150.718648107013,116.345541299059,209.3539171779
"219",1907-12-01,194.513891644399,136.424190829592,137.247245796431,124.303733821409,146.020025377641,113.307928759661,229.373157937893
"220",1908-01-01,127.771164977736,NA,52.2359346412512,NA,NA,NA,128.495675791443
"221",1908-02-01,172.426455753053,NA,57.614931505408,NA,NA,NA,162.32036546665
"222",1908-03-01,177.710865378675,NA,129.198813404279,NA,NA,NA,236.121614580116
"223",1908-04-01,119.144270008255,NA,49.6245825805669,NA,NA,NA,134.647330894095
"224",1908-05-01,146.857742807827,NA,62.083665940282,NA,NA,NA,166.836717237452
"225",1908-06-01,148.089961209485,NA,116.147462585655,NA,NA,NA,218.582674971311
"226",1908-07-01,125.616992674904,NA,52.5180658659169,NA,NA,NA,155.118796698057
"227",1908-08-01,182.440778619349,NA,56.0601870700859,NA,NA,NA,204.39616566982
"228",1908-09-01,147.984273785804,NA,124.012771542169,NA,NA,NA,265.991488455876
"229",1908-10-01,105.421989428855,NA,49.7547511225262,NA,NA,NA,160.526701610645
"230",1908-11-01,NA,NA,NA,NA,NA,NA,NA
"231",1908-12-01,146.886157643195,NA,126.887057075297,NA,NA,NA,288.648331775558
"232",1909-01-01,98.304073344777,NA,44.0313568640198,NA,NA,NA,160.632717047457
"233",1909-02-01,174.55261207931,NA,49.8300007234474,NA,NA,NA,249.032087297301
"234",1909-03-01,144.435195984227,NA,111.545870524076,NA,NA,NA,329.02098246458
"235",1909-04-01,108.70338986524,NA,39.3311473558944,NA,NA,NA,201.573026809182
"236",1909-05-01,188.977025610317,NA,48.011961855221,NA,NA,NA,313.909736433148
"237",1909-06-01,126.889421306385,NA,87.2201453961762,NA,NA,NA,336.56082402551
